,Generation,label
58,"?

Netflix, Hulu and Amazon all have new shows and movies coming in March. Netflix has the new series ""Insidious: The Last Key"" and the new movie ""Annihilation."" Hulu has the new series ""The Looming Tower"" and the new movie ""First Man."" Amazon has the new series ""The Marvelous Mrs. Maisel"" and the new movie ""Crazy Rich Asians.""",gpt3
59,"

Friends

The Office

The Mindy Project

30 Rock

The Big Bang Theory",gpt3
60,"

Apple's investment in 'The Banker' is worth about $4 million, according to The Hollywood Reporter. The film, which is directed by Jean-Marc Vallee, is set to debut at the 2019 Cannes Film Festival. However, the return on Apple's investment is not expected to be large, as the film is set to have a budget of just over $10 million.",gpt3
61,"

You must enter a birth date to watch this movie.

Hunters is a series about Nazis, and as such, the premise tops its execution. The series starts promisingly, with an intriguing and suspenseful story about a team of American detectives (played by Pacino, Michael PeÃ±a and David Thewlis) who must track down a group of Nazis who have stolen a historical artifact. But as the series progresses, it becomes clear that the writers didn't really know what they were doing. The first three episodes are well-done and keep you engaged, but after that, the quality steadily declines. The final three episodes are particularly bad, and they basically ruin the entire series.

Netflix doesn't seem to have realized this, though, because they have already renewed the series for a second season. So don't be surprised if you end up watching Hunters only to be disappointed once again.",gpt3
62,"

First it was the touching story of Wall-E and his efforts to save the earth. Now it's the turn of Dug, a Pixar ghost character who was once a lively and carefree toy.

In 'Onward,' Dug and his friends embark on an adventure to find the last of the pillbugs and save their colony from extinction. As they travel, they find themselves in a series of heartwrenching situations, all of which are sure to leave audiences in tears.

The film is sure to be a hit with families, as it is full of comedy and catchy tunes, while still being emotionally powerful. Pixar is definitely on a tear with its recent films, and we can't wait to see what else this acclaimed animation studio has in store for us.",gpt3
63,"

The U.S. is home to over 350 million immigrants and their descendants. These stories range from families who have been in the country for centuries to recent arrivals who have made a new home in America.",gpt3
64,"

If you have $10,000 in credit card debt, the fastest way to pay it off is to take out a $10,000 secured loan and pay it off every month. This will take 10 months and you will have paid off your entire credit card debt.",gpt3
65," Porn

 Watching VR porn is a great way to get a sense of what itâ€™s like to be in the virtual world. There are a number of different ways to watch VR porn, including using headsets like Oculus Rift or HTC Vive, watching videos on sites like PornHub or RedTube, or using software like RealTimeKorea or Spankwire.",gpt3
66,"

In our Beyond Earth experience, you take command of a human colony as it struggles to survive in a hostile environment. You must make strategic decisions as the colony grows and prospers, seeking new resources and protecting your people from hostile aliens.",gpt3
67,"

The exclusion zone surrounding Chernobyl is a large area that is still off-limits to humans. This 360Ã‚Â° video shows the area in all its glory, including the destroyed reactor and the surrounding wildlife.",gpt3
